sample_id,severity_level,loss,severity_difference,difference,semantic_greater
im148,0.5,convnext_perceptual,0.0,7.537708282470703,1.0
im148,0.5,dinov3_perceptual,0.0,0.005413954146206379,1.0
im148,0.75,huber_ab,9.5367431640625e-07,-0.6301660537719727,0.0
im148,0.75,gradient_ab,9.5367431640625e-07,-0.06412732601165771,0.0
im148,0.75,lpips_vgg,9.5367431640625e-07,0.042501695454120636,1.0
im148,0.75,convnext_perceptual,9.5367431640625e-07,1.4287109375,1.0
im148,0.75,dinov3_perceptual,9.5367431640625e-07,0.004555622115731239,1.0
im148,1.0,huber_ab,0.0,-0.8830819129943848,0.0
im148,1.0,gradient_ab,0.0,-0.08550304174423218,0.0
im148,1.0,lpips_vgg,0.0,0.009250015020370483,1.0
im148,1.0,convnext_perceptual,0.0,-24.237903594970703,0.0
im148,1.0,dinov3_perceptual,0.0,-0.00020906515419483185,0.0
im152,0.25,huber_ab,0.0,-0.009757936000823975,0.0
im152,0.25,gradient_ab,0.0,-0.00596696138381958,0.0
im152,0.25,lpips_vgg,0.0,0.001047711819410324,1.0
im152,0.25,convnext_perceptual,0.0,-16.313566207885742,0.0
im152,0.25,dinov3_perceptual,0.0,0.002300742780789733,1.0
im152,0.5,huber_ab,0.0,0.03131723403930664,1.0
im152,0.5,gradient_ab,0.0,-0.011933982372283936,0.0
im152,0.5,lpips_vgg,0.0,0.0037392862141132355,1.0
im152,0.5,convnext_perceptual,0.0,-0.349853515625,0.0
im152,0.5,dinov3_perceptual,0.0,0.00415379460901022,1.0
im152,0.75,huber_ab,0.0,0.06984472274780273,1.0
im152,0.75,gradient_ab,0.0,-0.017900824546813965,0.0
im152,0.75,lpips_vgg,0.0,-0.005736164748668671,0.0
im152,0.75,convnext_perceptual,0.0,11.737617492675781,1.0
im152,0.75,dinov3_perceptual,0.0,0.0011698007583618164,1.0
im152,1.0,huber_ab,0.0,0.09802865982055664,1.0
im152,1.0,gradient_ab,0.0,-0.02386784553527832,0.0
im152,1.0,lpips_vgg,0.0,-0.021111875772476196,0.0
im152,1.0,convnext_perceptual,0.0,-33.9619140625,0.0
im152,1.0,dinov3_perceptual,0.0,-0.003931399434804916,0.0
im153,0.25,huber_ab,2.384185791015625e-07,0.07359516620635986,1.0
im153,0.25,gradient_ab,2.384185791015625e-07,-0.2115744650363922,0.0
im153,0.25,lpips_vgg,2.384185791015625e-07,0.0028075622394680977,1.0
im153,0.25,convnext_perceptual,2.384185791015625e-07,14.204654693603516,1.0
im153,0.25,dinov3_perceptual,2.384185791015625e-07,0.00031490379478782415,1.0
im153,0.5,huber_ab,4.76837158203125e-07,-0.036402344703674316,0.0
im153,0.5,gradient_ab,4.76837158203125e-07,-0.42314887046813965,0.0
im153,0.5,lpips_vgg,4.76837158203125e-07,0.004393104463815689,1.0
im153,0.5,convnext_perceptual,4.76837158203125e-07,70.06316375732422,1.0
im153,0.5,dinov3_perceptual,4.76837158203125e-07,-0.0008096983656287193,0.0
im153,0.75,huber_ab,1.9073486328125e-06,-0.20283079147338867,0.0
im153,0.75,gradient_ab,1.9073486328125e-06,-0.6347233653068542,0.0
im153,0.75,lpips_vgg,1.9073486328125e-06,-0.004286773502826691,0.0
im153,0.75,convnext_perceptual,1.9073486328125e-06,120.43281555175781,1.0
im153,0.75,dinov3_perceptual,1.9073486328125e-06,-0.005047186277806759,0.0
im153,1.0,huber_ab,0.0,-0.3670320510864258,0.0
im153,1.0,gradient_ab,0.0,-0.8462977409362793,0.0
im153,1.0,lpips_vgg,0.0,-0.027055487036705017,0.0
im153,1.0,convnext_perceptual,0.0,65.01133728027344,1.0
im153,1.0,dinov3_perceptual,0.0,-0.008949816226959229,0.0
im154,0.25,huber_ab,0.0,0.0015151500701904297,1.0
im154,0.25,gradient_ab,0.0,-0.11282452940940857,0.0
im154,0.25,lpips_vgg,0.0,-0.011527091264724731,0.0
im154,0.25,convnext_perceptual,0.0,-101.8709831237793,0.0
im154,0.25,dinov3_perceptual,0.0,-0.003456048434600234,0.0
im154,0.5,huber_ab,0.0,0.11303377151489258,1.0
im154,0.5,gradient_ab,0.0,-0.22564905881881714,0.0
im154,0.5,lpips_vgg,0.0,-0.029285017400979996,0.0
im154,0.5,convnext_perceptual,0.0,-221.44766235351562,0.0
im154,0.5,dinov3_perceptual,0.0,-0.010613948106765747,0.0
im154,0.75,huber_ab,0.0,0.1840496063232422,1.0
im154,0.75,gradient_ab,0.0,-0.3384736180305481,0.0
im154,0.75,lpips_vgg,0.0,-0.04201001673936844,0.0
im154,0.75,convnext_perceptual,0.0,-449.90721130371094,0.0
im154,0.75,dinov3_perceptual,0.0,-0.01726599596440792,0.0
im154,1.0,huber_ab,0.0,0.2387714385986328,1.0
im154,1.0,gradient_ab,0.0,-0.45129817724227905,0.0
im154,1.0,lpips_vgg,0.0,-0.04979350417852402,0.0
im154,1.0,convnext_perceptual,0.0,-388.775390625,0.0
im154,1.0,dinov3_perceptual,0.0,-0.01953006349503994,0.0
im155,0.25,huber_ab,4.76837158203125e-07,-0.1625276803970337,0.0
im155,0.25,gradient_ab,4.76837158203125e-07,-0.15796534717082977,0.0
im155,0.25,lpips_vgg,4.76837158203125e-07,-0.008928614668548107,0.0
im155,0.25,convnext_perceptual,4.76837158203125e-07,-426.0517530441284,0.0
im155,0.25,dinov3_perceptual,4.76837158203125e-07,-0.00139581790426746,0.0
im155,0.5,huber_ab,9.5367431640625e-07,-0.2865934371948242,0.0
im155,0.5,gradient_ab,9.5367431640625e-07,-0.31593072414398193,0.0
im155,0.5,lpips_vgg,9.5367431640625e-07,-0.028206661343574524,0.0
im155,0.5,convnext_perceptual,9.5367431640625e-07,-461.31288146972656,0.0
im155,0.5,dinov3_perceptual,9.5367431640625e-07,-0.00538460654206574,0.0
im155,0.75,huber_ab,0.0,-0.5482387542724609,0.0
im155,0.75,gradient_ab,0.0,-0.4738961458206177,0.0
im155,0.75,lpips_vgg,0.0,-0.04335969686508179,0.0
im155,0.75,convnext_perceptual,0.0,-184.8636474609375,0.0
im155,0.75,dinov3_perceptual,0.0,-0.012425789143890142,0.0
im155,1.0,huber_ab,1.9073486328125e-06,-0.8386964797973633,0.0
im155,1.0,gradient_ab,1.9073486328125e-06,-0.6318614482879639,0.0
im155,1.0,lpips_vgg,1.9073486328125e-06,-0.04447367787361145,0.0
im155,1.0,convnext_perceptual,1.9073486328125e-06,87.8511962890625,1.0
im155,1.0,dinov3_perceptual,1.9073486328125e-06,-0.022344122640788555,0.0
im156,0.25,huber_ab,-2.384185791015625e-07,-0.012566566467285156,0.0
im156,0.25,gradient_ab,-2.384185791015625e-07,-0.15756365656852722,0.0
im156,0.25,lpips_vgg,-2.384185791015625e-07,-0.008912770077586174,0.0
im156,0.25,convnext_perceptual,-2.384185791015625e-07,-40.418487548828125,0.0
im156,0.25,dinov3_perceptual,-2.384185791015625e-07,0.0010916851460933685,1.0
im156,0.5,huber_ab,-4.76837158203125e-07,0.11092305183410645,1.0
im156,0.5,gradient_ab,-4.76837158203125e-07,-0.3151273727416992,0.0
im156,0.5,lpips_vgg,-4.76837158203125e-07,-0.020819611847400665,0.0
im156,0.5,convnext_perceptual,-4.76837158203125e-07,-108.18917846679688,0.0
im156,0.5,dinov3_perceptual,-4.76837158203125e-07,0.0013701487332582474,1.0
im156,0.75,huber_ab,-9.5367431640625e-07,0.34476494789123535,1.0
im156,0.75,gradient_ab,-9.5367431640625e-07,-0.4726911783218384,0.0
im156,0.75,lpips_vgg,-9.5367431640625e-07,-0.025555573403835297,0.0
im156,0.75,convnext_perceptual,-9.5367431640625e-07,-181.7895965576172,0.0
im156,0.75,dinov3_perceptual,-9.5367431640625e-07,-0.004794802516698837,0.0
im156,1.0,huber_ab,0.0,0.5616436004638672,1.0
im156,1.0,gradient_ab,0.0,-0.630254864692688,0.0
im156,1.0,lpips_vgg,0.0,-0.03077620267868042,0.0
im156,1.0,convnext_perceptual,0.0,-192.4196319580078,0.0
im156,1.0,dinov3_perceptual,0.0,-0.008754920214414597,0.0
im157,0.25,huber_ab,-2.384185791015625e-07,0.1089557409286499,1.0
im157,0.25,gradient_ab,-2.384185791015625e-07,-0.33128148317337036,0.0
im157,0.25,lpips_vgg,-2.384185791015625e-07,-0.003230649046599865,0.0
im157,0.25,convnext_perceptual,-2.384185791015625e-07,-5.549999237060547,0.0
im157,0.25,dinov3_perceptual,-2.384185791015625e-07,-0.001933425897732377,0.0
im157,0.5,huber_ab,-4.76837158203125e-07,0.16251564025878906,1.0
im157,0.5,gradient_ab,-4.76837158203125e-07,-0.6625629663467407,0.0
im157,0.5,lpips_vgg,-4.76837158203125e-07,-0.007734231650829315,0.0
im157,0.5,convnext_perceptual,-4.76837158203125e-07,-30.329387664794922,0.0
im157,0.5,dinov3_perceptual,-4.76837158203125e-07,-0.005620570853352547,0.0
im157,0.75,huber_ab,-9.5367431640625e-07,0.1658802032470703,1.0
im157,0.75,gradient_ab,-9.5367431640625e-07,-0.9938451051712036,0.0
im157,0.75,lpips_vgg,-9.5367431640625e-07,-0.010436154901981354,0.0
im157,0.75,convnext_perceptual,-9.5367431640625e-07,-61.20087814331055,0.0
im157,0.75,dinov3_perceptual,-9.5367431640625e-07,-0.008620049804449081,0.0
im157,1.0,huber_ab,0.0,0.16193580627441406,1.0
im157,1.0,gradient_ab,0.0,-1.3251259326934814,0.0
im157,1.0,lpips_vgg,0.0,-0.012638263404369354,0.0
im157,1.0,convnext_perceptual,0.0,-79.20553970336914,0.0
im157,1.0,dinov3_perceptual,0.0,-0.009338321164250374,0.0
im158,0.25,huber_ab,-2.384185791015625e-07,-0.03401672840118408,0.0
im158,0.25,gradient_ab,-2.384185791015625e-07,-0.14083075523376465,0.0
im158,0.25,lpips_vgg,-2.384185791015625e-07,-0.0066677965223789215,0.0
im158,0.25,convnext_perceptual,-2.384185791015625e-07,-24.980843544006348,0.0
im158,0.25,dinov3_perceptual,-2.384185791015625e-07,-0.002850006567314267,0.0
im158,0.5,huber_ab,-4.76837158203125e-07,-0.05171549320220947,0.0
im158,0.5,gradient_ab,-4.76837158203125e-07,-0.2816615700721741,0.0
im158,0.5,lpips_vgg,-4.76837158203125e-07,-0.01671510562300682,0.0
im158,0.5,convnext_perceptual,-4.76837158203125e-07,-54.73623085021973,0.0
im158,0.5,dinov3_perceptual,-4.76837158203125e-07,-0.01364362332969904,0.0
im158,0.75,huber_ab,0.0,7.033348083496094e-05,1.0
im158,0.75,gradient_ab,0.0,-0.4224923253059387,0.0
im158,0.75,lpips_vgg,0.0,-0.021451756358146667,0.0
im158,0.75,convnext_perceptual,0.0,-55.51857376098633,0.0
im158,0.75,dinov3_perceptual,0.0,-0.02565572038292885,0.0
im158,1.0,huber_ab,-9.5367431640625e-07,0.08630228042602539,1.0
im158,1.0,gradient_ab,-9.5367431640625e-07,-0.5633231401443481,0.0
im158,1.0,lpips_vgg,-9.5367431640625e-07,-0.015811219811439514,0.0
im158,1.0,convnext_perceptual,-9.5367431640625e-07,-105.7394790649414,0.0
im158,1.0,dinov3_perceptual,-9.5367431640625e-07,-0.03381618671119213,0.0
im159,0.25,huber_ab,0.0,0.0539623498916626,1.0
im159,0.25,gradient_ab,0.0,-0.11451846361160278,0.0
im159,0.25,lpips_vgg,0.0,-0.014572525396943092,0.0
im159,0.25,convnext_perceptual,0.0,-20.233673095703125,0.0
im159,0.25,dinov3_perceptual,0.0,-0.0003582197241485119,0.0
im159,0.5,huber_ab,9.5367431640625e-07,0.8253326416015625,1.0
im159,0.5,gradient_ab,9.5367431640625e-07,-0.22903692722320557,0.0
im159,0.5,lpips_vgg,9.5367431640625e-07,-0.04176131635904312,0.0
im159,0.5,convnext_perceptual,9.5367431640625e-07,-46.53646469116211,0.0
im159,0.5,dinov3_perceptual,9.5367431640625e-07,-0.0005011893808841705,0.0
im159,0.75,huber_ab,1.9073486328125e-06,1.6968927383422852,1.0
im159,0.75,gradient_ab,1.9073486328125e-06,-0.3435555100440979,0.0
im159,0.75,lpips_vgg,1.9073486328125e-06,-0.07214925438165665,0.0
im159,0.75,convnext_perceptual,1.9073486328125e-06,-65.08828735351562,0.0
im159,0.75,dinov3_perceptual,1.9073486328125e-06,-0.007229354232549667,0.0
im159,1.0,huber_ab,1.9073486328125e-06,2.553558349609375,1.0
im159,1.0,gradient_ab,1.9073486328125e-06,-0.4580737352371216,0.0
im159,1.0,lpips_vgg,1.9073486328125e-06,-0.09869274497032166,0.0
im159,1.0,convnext_perceptual,1.9073486328125e-06,-60.509613037109375,0.0
im159,1.0,dinov3_perceptual,1.9073486328125e-06,-0.018853861838579178,0.0
im16,0.25,huber_ab,-4.76837158203125e-07,-0.13419866561889648,0.0
im16,0.25,gradient_ab,-4.76837158203125e-07,-0.09757620096206665,0.0
im16,0.25,lpips_vgg,-4.76837158203125e-07,0.002207525074481964,1.0
im16,0.25,convnext_perceptual,-4.76837158203125e-07,-28.185768127441406,0.0
im16,0.25,dinov3_perceptual,-4.76837158203125e-07,0.0016154563054442406,1.0
im16,0.5,huber_ab,0.0,-0.09945416450500488,0.0
im16,0.5,gradient_ab,0.0,-0.19515252113342285,0.0
im16,0.5,lpips_vgg,0.0,0.0015227347612380981,1.0
im16,0.5,convnext_perceptual,0.0,-115.36093139648438,0.0
im16,0.5,dinov3_perceptual,0.0,0.0016663707792758942,1.0
im16,0.75,huber_ab,0.0,-0.04560995101928711,0.0
im16,0.75,gradient_ab,0.0,-0.2927286624908447,0.0
im16,0.75,lpips_vgg,0.0,-0.011738568544387817,0.0
im16,0.75,convnext_perceptual,0.0,-141.70767211914062,0.0
im16,0.75,dinov3_perceptual,0.0,-0.001957826316356659,0.0
im16,1.0,huber_ab,-1.9073486328125e-06,-0.03247547149658203,0.0
im16,1.0,gradient_ab,-1.9073486328125e-06,-0.3903050422668457,0.0
im16,1.0,lpips_vgg,-1.9073486328125e-06,-0.01746228337287903,0.0
im16,1.0,convnext_perceptual,-1.9073486328125e-06,-18.344207763671875,0.0
im16,1.0,dinov3_perceptual,-1.9073486328125e-06,-0.00824546255171299,0.0
im160,0.25,huber_ab,0.0,-0.3486020565032959,0.0
im160,0.25,gradient_ab,0.0,0.01530098170042038,1.0
im160,0.25,lpips_vgg,0.0,0.02787676267325878,1.0
im160,0.25,convnext_perceptual,0.0,165.27981567382812,1.0
im160,0.25,dinov3_perceptual,0.0,0.0011365319369360805,1.0
im160,0.5,huber_ab,0.0,-1.3495159149169922,0.0
im160,0.5,gradient_ab,0.0,0.03060193359851837,1.0
im160,0.5,lpips_vgg,0.0,0.09091217815876007,1.0
im160,0.5,convnext_perceptual,0.0,126.677490234375,1.0
im160,0.5,dinov3_perceptual,0.0,0.0023047300055623055,1.0
im160,0.75,huber_ab,0.0,-2.301711082458496,0.0
im160,0.75,gradient_ab,0.0,0.04590284824371338,1.0
im160,0.75,lpips_vgg,0.0,0.125851109623909,1.0
im160,0.75,convnext_perceptual,0.0,-159.9630126953125,0.0
im160,0.75,dinov3_perceptual,0.0,0.0031678639352321625,1.0
im160,1.0,huber_ab,0.0,-3.224435806274414,0.0
im160,1.0,gradient_ab,0.0,0.06120389699935913,1.0
im160,1.0,lpips_vgg,0.0,0.1198129653930664,1.0
im160,1.0,convnext_perceptual,0.0,-244.275634765625,0.0
im160,1.0,dinov3_perceptual,0.0,0.0029344186186790466,1.0
im161,0.25,huber_ab,-2.384185791015625e-07,0.04327714443206787,1.0
im161,0.25,gradient_ab,-2.384185791015625e-07,-0.10641095042228699,0.0
im161,0.25,lpips_vgg,-2.384185791015625e-07,0.004580352455377579,1.0
im161,0.25,convnext_perceptual,-2.384185791015625e-07,0.23059463500976562,1.0
im161,0.25,dinov3_perceptual,-2.384185791015625e-07,0.000941847451031208,1.0
im161,0.5,huber_ab,-4.76837158203125e-07,0.11269640922546387,1.0
im161,0.5,gradient_ab,-4.76837158203125e-07,-0.21282196044921875,0.0
im161,0.5,lpips_vgg,-4.76837158203125e-07,0.01059843972325325,1.0
im161,0.5,convnext_perceptual,-4.76837158203125e-07,-30.670766830444336,0.0
im161,0.5,dinov3_perceptual,-4.76837158203125e-07,0.0022159721702337265,1.0
im161,0.75,huber_ab,0.0,0.1549208164215088,1.0
im161,0.75,gradient_ab,0.0,-0.3192328214645386,0.0
im161,0.75,lpips_vgg,0.0,0.010267771780490875,1.0
im161,0.75,convnext_perceptual,0.0,-18.005592346191406,0.0
im161,0.75,dinov3_perceptual,0.0,-0.0008258484303951263,0.0
im161,1.0,huber_ab,-9.5367431640625e-07,0.15879392623901367,1.0
im161,1.0,gradient_ab,-9.5367431640625e-07,-0.4256439208984375,0.0
im161,1.0,lpips_vgg,-9.5367431640625e-07,-0.0033475160598754883,0.0
im161,1.0,convnext_perceptual,-9.5367431640625e-07,-30.41748809814453,0.0
im161,1.0,dinov3_perceptual,-9.5367431640625e-07,-0.0034134574234485626,0.0
im162,0.25,huber_ab,0.0,-0.18572312593460083,0.0
im162,0.25,gradient_ab,0.0,-0.1762656569480896,0.0
im162,0.25,lpips_vgg,0.0,0.000986902043223381,1.0
im162,0.25,convnext_perceptual,0.0,-28.247785568237305,0.0
im162,0.25,dinov3_perceptual,0.0,0.0002514476655051112,1.0
im162,0.5,huber_ab,4.76837158203125e-07,-0.07962560653686523,0.0
im162,0.5,gradient_ab,4.76837158203125e-07,-0.352531373500824,0.0
im162,0.5,lpips_vgg,4.76837158203125e-07,0.0015984736382961273,1.0
im162,0.5,convnext_perceptual,4.76837158203125e-07,-104.71143341064453,0.0
im162,0.5,dinov3_perceptual,4.76837158203125e-07,-0.0008748006075620651,0.0
im162,0.75,huber_ab,1.9073486328125e-06,0.15091753005981445,1.0
im162,0.75,gradient_ab,1.9073486328125e-06,-0.528796911239624,0.0
im162,0.75,lpips_vgg,1.9073486328125e-06,-0.004702463746070862,0.0
im162,0.75,convnext_perceptual,1.9073486328125e-06,-173.82559967041016,0.0
im162,0.75,dinov3_perceptual,1.9073486328125e-06,-0.006821725517511368,0.0
im162,1.0,huber_ab,0.0,0.3755640983581543,1.0
im162,1.0,gradient_ab,0.0,-0.7050628662109375,0.0
im162,1.0,lpips_vgg,0.0,-0.010792016983032227,0.0
im162,1.0,convnext_perceptual,0.0,-240.5550079345703,0.0
im162,1.0,dinov3_perceptual,0.0,-0.014214104041457176,0.0
im163,0.25,huber_ab,-2.384185791015625e-07,-0.03182053565979004,0.0
im163,0.25,gradient_ab,-2.384185791015625e-07,-0.24999482929706573,0.0
im163,0.25,lpips_vgg,-2.384185791015625e-07,-0.00514189200475812,0.0
im163,0.25,convnext_perceptual,-2.384185791015625e-07,-10.744313716888428,0.0
im163,0.25,dinov3_perceptual,-2.384185791015625e-07,-0.0012545461067929864,0.0
im163,0.5,huber_ab,-9.5367431640625e-07,0.045845746994018555,1.0
im163,0.5,gradient_ab,-9.5367431640625e-07,-0.4999895691871643,0.0
im163,0.5,lpips_vgg,-9.5367431640625e-07,-0.01828041672706604,0.0
im163,0.5,convnext_perceptual,-9.5367431640625e-07,-74.5333423614502,0.0
im163,0.5,dinov3_perceptual,-9.5367431640625e-07,-0.0045651826076209545,0.0
im163,0.75,huber_ab,-9.5367431640625e-07,0.18152117729187012,1.0
im163,0.75,gradient_ab,-9.5367431640625e-07,-0.7499843239784241,0.0
im163,0.75,lpips_vgg,-9.5367431640625e-07,-0.03309093043208122,0.0
im163,0.75,convnext_perceptual,-9.5367431640625e-07,-82.08270072937012,0.0
im163,0.75,dinov3_perceptual,-9.5367431640625e-07,-0.011678410228341818,0.0
im163,1.0,huber_ab,0.0,0.3249197006225586,1.0
im163,1.0,gradient_ab,0.0,-0.9999790191650391,0.0
im163,1.0,lpips_vgg,0.0,-0.04729750007390976,0.0
im163,1.0,convnext_perceptual,0.0,-167.9749755859375,0.0
im163,1.0,dinov3_perceptual,0.0,-0.02161561418324709,0.0
im164,0.25,huber_ab,0.0,0.2417006492614746,1.0
im164,0.25,gradient_ab,0.0,-0.3539869785308838,0.0
im164,0.25,lpips_vgg,0.0,-0.010421274229884148,0.0
im164,0.25,convnext_perceptual,0.0,-93.74414825439453,0.0
im164,0.25,dinov3_perceptual,0.0,-0.0010310844518244267,0.0
im164,0.5,huber_ab,0.0,0.5586481094360352,1.0
im164,0.5,gradient_ab,0.0,-0.7079741954803467,0.0
im164,0.5,lpips_vgg,0.0,-0.033413320779800415,0.0
im164,0.5,convnext_perceptual,0.0,-318.36083984375,0.0
im164,0.5,dinov3_perceptual,0.0,-0.0031850505620241165,0.0
im164,0.75,huber_ab,0.0,0.8313198089599609,1.0
im164,0.75,gradient_ab,0.0,-1.0619616508483887,0.0
im164,0.75,lpips_vgg,0.0,-0.061314329504966736,0.0
im164,0.75,convnext_perceptual,0.0,-213.82711791992188,0.0
im164,0.75,dinov3_perceptual,0.0,-0.008984243497252464,0.0
im164,1.0,huber_ab,0.0,1.0971565246582031,1.0
im164,1.0,gradient_ab,0.0,-1.4159483909606934,0.0
im164,1.0,lpips_vgg,0.0,-0.09595707058906555,0.0
im164,1.0,convnext_perceptual,0.0,-398.1212463378906,0.0
im164,1.0,dinov3_perceptual,0.0,-0.01871519163250923,0.0
im165,0.25,huber_ab,-2.384185791015625e-07,0.08078303933143616,1.0
im165,0.25,gradient_ab,-2.384185791015625e-07,-0.30629634857177734,0.0
im165,0.25,lpips_vgg,-2.384185791015625e-07,-0.00015907641500234604,0.0
im165,0.25,convnext_perceptual,-2.384185791015625e-07,-62.25336456298828,0.0
im165,0.25,dinov3_perceptual,-2.384185791015625e-07,-0.0015421356074512005,0.0
im165,0.5,huber_ab,-4.76837158203125e-07,0.3659396171569824,1.0
im165,0.5,gradient_ab,-4.76837158203125e-07,-0.6125927865505219,0.0
im165,0.5,lpips_vgg,-4.76837158203125e-07,-0.001227017492055893,0.0
im165,0.5,convnext_perceptual,-4.76837158203125e-07,-22.72314453125,0.0
im165,0.5,dinov3_perceptual,-4.76837158203125e-07,-0.005285460501909256,0.0
im165,0.75,huber_ab,-9.5367431640625e-07,0.5703036785125732,1.0
im165,0.75,gradient_ab,-9.5367431640625e-07,-0.9188891351222992,0.0
im165,0.75,lpips_vgg,-9.5367431640625e-07,-0.004442274570465088,0.0
im165,0.75,convnext_perceptual,-9.5367431640625e-07,-421.2840270996094,0.0
im165,0.75,dinov3_perceptual,-9.5367431640625e-07,-0.011199476197361946,0.0
im165,1.0,huber_ab,-9.5367431640625e-07,0.7096924781799316,1.0
im165,1.0,gradient_ab,-9.5367431640625e-07,-1.225185513496399,0.0
im165,1.0,lpips_vgg,-9.5367431640625e-07,-0.017842493951320648,0.0
im165,1.0,convnext_perceptual,-9.5367431640625e-07,-419.9854736328125,0.0
im165,1.0,dinov3_perceptual,-9.5367431640625e-07,-0.019650951027870178,0.0
im166,0.25,huber_ab,0.0,0.24393677711486816,1.0
im166,0.25,gradient_ab,0.0,0.30633869767189026,1.0
im166,0.25,lpips_vgg,0.0,0.006545948097482324,1.0
im166,0.25,convnext_perceptual,0.0,26.49529266357422,1.0
im166,0.25,dinov3_perceptual,0.0,0.001674752973485738,1.0
im166,0.5,huber_ab,0.0,0.15454816818237305,1.0
im166,0.5,gradient_ab,0.0,0.6126773357391357,1.0
im166,0.5,lpips_vgg,0.0,0.019479134120047092,1.0
im166,0.5,convnext_perceptual,0.0,19.747528076171875,1.0
im166,0.5,dinov3_perceptual,0.0,0.0050918362103402615,1.0
im166,0.75,huber_ab,1.9073486328125e-06,0.01947641372680664,1.0
im166,0.75,gradient_ab,1.9073486328125e-06,0.9190160632133484,1.0
im166,0.75,lpips_vgg,1.9073486328125e-06,0.030551157891750336,1.0
im166,0.75,convnext_perceptual,1.9073486328125e-06,72.03598022460938,1.0
im166,0.75,dinov3_perceptual,1.9073486328125e-06,0.008531727828085423,1.0
im166,1.0,huber_ab,0.0,-0.09286022186279297,0.0
im166,1.0,gradient_ab,0.0,1.2253546714782715,1.0
im166,1.0,lpips_vgg,0.0,0.038642771542072296,1.0
im166,1.0,convnext_perceptual,0.0,-35.37017822265625,0.0
im166,1.0,dinov3_perceptual,0.0,0.011084639467298985,1.0
im167,0.25,huber_ab,0.0,0.09067106246948242,1.0
im167,0.25,gradient_ab,0.0,-0.15113797783851624,0.0
im167,0.25,lpips_vgg,0.0,0.005906028673052788,1.0
im167,0.25,convnext_perceptual,0.0,-22.665019989013672,0.0
im167,0.25,dinov3_perceptual,0.0,0.0010084533132612705,1.0
im167,0.5,huber_ab,-4.76837158203125e-07,0.37050652503967285,1.0
im167,0.5,gradient_ab,-4.76837158203125e-07,-0.30227595567703247,0.0
im167,0.5,lpips_vgg,-4.76837158203125e-07,0.026175830513238907,1.0
im167,0.5,convnext_perceptual,-4.76837158203125e-07,-2.0580825805664062,0.0
im167,0.5,dinov3_perceptual,-4.76837158203125e-07,7.254257798194885e-05,1.0
im167,0.75,huber_ab,-1.9073486328125e-06,0.5585308074951172,1.0
im167,0.75,gradient_ab,-1.9073486328125e-06,-0.4534139037132263,0.0
im167,0.75,lpips_vgg,-1.9073486328125e-06,0.053382277488708496,1.0
im167,0.75,convnext_perceptual,-1.9073486328125e-06,63.19364929199219,1.0
im167,0.75,dinov3_perceptual,-1.9073486328125e-06,-0.0034294724464416504,0.0
im167,1.0,huber_ab,0.0,0.6765217781066895,1.0
im167,1.0,gradient_ab,0.0,-0.6045518517494202,0.0
im167,1.0,lpips_vgg,0.0,0.06954386830329895,1.0
im167,1.0,convnext_perceptual,0.0,104.33588409423828,1.0
im167,1.0,dinov3_perceptual,0.0,-0.008074017241597176,0.0
im169,0.25,huber_ab,0.0,-0.008625641465187073,0.0
im169,0.25,gradient_ab,0.0,-0.21668018400669098,0.0
im169,0.25,lpips_vgg,0.0,-0.00011237245053052902,0.0
im169,0.25,convnext_perceptual,0.0,-80.99567985534668,0.0
im169,0.25,dinov3_perceptual,0.0,-0.0012460272992029786,0.0
im169,0.5,huber_ab,0.0,-0.01887059211730957,0.0
im169,0.5,gradient_ab,0.0,-0.43336039781570435,0.0
im169,0.5,lpips_vgg,0.0,0.004487188532948494,1.0
im169,0.5,convnext_perceptual,0.0,-173.621337890625,0.0
im169,0.5,dinov3_perceptual,0.0,-0.0034513280261307955,0.0
im169,0.75,huber_ab,4.76837158203125e-07,0.053704142570495605,1.0
im169,0.75,gradient_ab,4.76837158203125e-07,-0.6500406563282013,0.0
im169,0.75,lpips_vgg,4.76837158203125e-07,0.013502292335033417,1.0
im169,0.75,convnext_perceptual,4.76837158203125e-07,-164.69832229614258,0.0
im169,0.75,dinov3_perceptual,4.76837158203125e-07,-0.005618662107735872,0.0
im169,1.0,huber_ab,0.0,0.17439889907836914,1.0
im169,1.0,gradient_ab,0.0,-0.8667208105325699,0.0
im169,1.0,lpips_vgg,0.0,0.024476036429405212,1.0
im169,1.0,convnext_perceptual,0.0,-131.42428588867188,0.0
im169,1.0,dinov3_perceptual,0.0,-0.007925278507173061,0.0
im170,0.25,huber_ab,-9.5367431640625e-07,0.19747018814086914,1.0
im170,0.25,gradient_ab,-9.5367431640625e-07,0.23451942205429077,1.0
im170,0.25,lpips_vgg,-9.5367431640625e-07,0.04399966448545456,1.0
im170,0.25,convnext_perceptual,-9.5367431640625e-07,158.9782943725586,1.0
im170,0.25,dinov3_perceptual,-9.5367431640625e-07,0.013418372254818678,1.0
im170,0.5,huber_ab,-1.9073486328125e-06,0.16199684143066406,1.0
im170,0.5,gradient_ab,-1.9073486328125e-06,0.4690389633178711,1.0
im170,0.5,lpips_vgg,-1.9073486328125e-06,0.09173841774463654,1.0
im170,0.5,convnext_perceptual,-1.9073486328125e-06,159.6849365234375,1.0
im170,0.5,dinov3_perceptual,-1.9073486328125e-06,0.017644932493567467,1.0
im170,0.75,huber_ab,0.0,0.12613677978515625,1.0
